Time, UserID, Wireless Signal Status, Blink, Wink Left, Wink Right, Surprise, Furrow, Smile, Clench, LongTermExcitementRawNorm, ShortTermExcitementRawNorm, ShortTermExcitementRaw, ShortTermExcitementMin, ShortTermExcitementMax, RelaxationRawNorm, RelaxationRaw, RelaxationMin, RelaxationMax, StressRawNorm, StressRaw, StressMin, StressMax, EngagementRawNorm, EngagementRaw, EngagementMin, EngagementMax, InterestRawNorm, InterestRaw, InterestMin, InterestMax, FocusRawNorm, FocusRaw, FocusMin, FocusMax,
20.58885002,8192,2,0,0,0,0,0.138313875,0,0,0.152474314,0.612502158,0.509332716,0.425674945,0.67664814,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302938223,0.509332657,0.426180452,0.675637126, 
20.71423721,8192,2,0,0,0,0,0.0380219,0,0,0.152474314,0.612502158,0.509332657,0.426180452,0.675637126,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302938223,0.509332657,0.426180452,0.675637126, 
20.83994102,8192,2,0,0,0,0,0.029553482,0,0,0.152474314,0.612502158,0.509332657,0.426180452,0.675637126,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302938223,0.509332657,0.426180452,0.675637126, 
20.97273064,8192,2,0,0,0,0,0.029481174,0,0,0.152474314,0.612502158,0.509332657,0.426180452,0.675637126,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302938223,0.509332657,0.426180452,0.675637126, 
21.09720421,8192,2,0,0,0,0.030981688,0,0,0,0.152474314,0.612502158,0.509332657,0.426180452,0.675637126,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302939504,0.509332657,0.426676869,0.674644291, 
21.22207832,8192,2,0,0,0,0.041429538,0,0,0,0.152474314,0.612502158,0.509332657,0.426676869,0.674644291,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302939504,0.509332657,0.426676869,0.674644291, 
21.34675789,8192,2,0,0,0,0.042360399,0,0,0,0.152474314,0.612502158,0.509332657,0.426676869,0.674644291,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302939504,0.509332657,0.426676869,0.674644291, 
21.47244072,8192,2,1,0,0,0.04900749,0,0,0,0.152474314,0.612502158,0.509332657,0.426676869,0.674644291,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302939504,0.509332657,0.426676869,0.674644291, 
21.59794235,8192,2,1,0,0,0.021824628,0,0,0,0.152474314,0.612502158,0.509332657,0.426676869,0.674644291,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302939892,0.509332657,0.427164525,0.673668981, 
21.62900925,8192,2,0,0,0,0.021824628,0,0,0,0.152474314,0.612502158,0.509332657,0.427164525,0.673668981,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302939892,0.509332657,0.427164525,0.673668981, 
21.72303009,8192,2,0,0,0,0.007796617,0,0,0,0.152474314,0.612502158,0.509332657,0.427164525,0.673668981,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302939892,0.509332657,0.427164525,0.673668981, 
21.84853554,8192,2,0,0,0,0,0.021349544,0,0,0.152474314,0.612502158,0.509332657,0.427164525,0.673668981,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302939892,0.509332657,0.427164525,0.673668981, 
21.95098114,8192,2,0,0,0,0,0.039193217,0,0,0.152474314,0.612502158,0.509332657,0.427164525,0.673668981,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302939892,0.509332657,0.427164525,0.673668981, 
21.98184967,8192,2,0,0,1,0,0.039193217,0,0,0.152474314,0.612502158,0.509332657,0.427164525,0.673668981,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302939892,0.509332657,0.427164525,0.673668981, 
22.07504082,8192,2,0,0,1,0,0.049979355,0,0,0.152474314,0.612502158,0.509332657,0.427164525,0.673668981,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302939892,0.509332657,0.427643627,0.672710717, 
22.10611343,8192,2,0,0,0,0,0.049979355,0,0,0.152474314,0.612502158,0.509332657,0.427643627,0.672710717,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302939892,0.509332657,0.427643627,0.672710717, 
22.19970512,8192,2,0,0,0,0,0.080037937,0,0,0.152474314,0.612502158,0.509332657,0.427643627,0.672710717,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302939892,0.509332657,0.427643627,0.672710717, 
22.32459068,8192,2,0,0,0,0,0.044622708,0,0,0.152474314,0.612502158,0.509332657,0.427643627,0.672710717,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302939892,0.509332657,0.427643627,0.672710717, 
22.44926071,8192,2,0,0,0,0,0.031926431,0,0,0.152474314,0.612502158,0.509332657,0.427643627,0.672710717,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302939892,0.509332657,0.427643627,0.672710717, 
22.57433319,8192,2,0,0,0,0,0,0,0,0.152474314,0.612502158,0.509332657,0.427643627,0.672710717,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940309,0.509332657,0.428114474,0.671769023, 
22.70004463,8192,2,0,0,0,0,0,0,0,0.152474314,0.612502158,0.509332657,0.428114474,0.671769023,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940309,0.509332657,0.428114474,0.671769023, 
22.8255558,8192,2,0,0,0,0,0,0,0,0.152474314,0.612502158,0.509332657,0.428114474,0.671769023,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940309,0.509332657,0.428114474,0.671769023, 
22.88850784,8192,2,0,0,1,0,0,0,0,0.152474314,0.612502158,0.509332657,0.428114474,0.671769023,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940309,0.509332657,0.428114474,0.671769023, 
22.95889473,8192,2,0,0,0,0,0.045298297,0,0,0.152474314,0.612502158,0.509332657,0.428114474,0.671769023,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940309,0.509332657,0.428114474,0.671769023, 
23.08346748,8192,2,1,0,0,0,0.023777027,0,0,0.152474314,0.612502158,0.509332657,0.428114474,0.671769023,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940428,0.509332657,0.428577244,0.670843482, 
23.20774269,8192,2,1,0,0,0,0.060279999,0,0,0.152474314,0.612502158,0.509332657,0.428577244,0.670843482,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940428,0.509332657,0.428577244,0.670843482, 
23.23921204,8192,2,0,0,0,0,0.060279999,0,0,0.152474314,0.612502158,0.509332657,0.428577244,0.670843482,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940428,0.509332657,0.428577244,0.670843482, 
23.33292198,8192,2,0,0,0,0,0,0,0,0.152474314,0.612502158,0.509332657,0.428577244,0.670843482,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940428,0.509332657,0.428577244,0.670843482, 
23.45843697,8192,2,0,0,0,0,0.080769166,0,0,0.152474314,0.612502158,0.509332657,0.428577244,0.670843482,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940428,0.509332657,0.428577244,0.670843482, 
23.58372307,8192,2,0,0,0,0,0.514600933,0,0,0.152474314,0.612502158,0.509332657,0.428577244,0.670843482,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940458,0.509332657,0.429032207,0.669933558, 
23.61519241,8192,2,1,0,0,0,0.514600933,0,0,0.152474314,0.612502158,0.509332657,0.429032207,0.669933558,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940458,0.509332657,0.429032207,0.669933558, 
23.70921135,8192,2,1,0,0,0,0.053467736,0,0,0.152474314,0.612502158,0.509332657,0.429032207,0.669933558,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940458,0.509332657,0.429032207,0.669933558, 
23.77215385,8192,2,0,0,0,0,0.053467736,0,0,0.152474314,0.612502158,0.509332657,0.429032207,0.669933558,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940458,0.509332657,0.429032207,0.669933558, 
23.8348999,8192,2,0,0,0,0,0.042847186,0,0,0.152474314,0.612502158,0.509332657,0.429032207,0.669933558,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940458,0.509332657,0.429032207,0.669933558, 
23.96822357,8192,2,0,0,0,0,0.033699781,0,0,0.152474314,0.612502158,0.509332657,0.429032207,0.669933558,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940458,0.509332657,0.429032207,0.669933558, 
24.09187698,8192,2,0,0,0,0.018345822,0,0,0,0.152474314,0.612502158,0.509332657,0.429032207,0.669933558,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940577,0.509332657,0.429479569,0.669038832, 
24.21654511,8192,2,0,0,0,0.018866496,0,0,0,0.152474314,0.612502158,0.509332657,0.429479569,0.669038832,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940577,0.509332657,0.429479569,0.669038832, 
24.34163857,8192,2,0,0,0,0.021900473,0,0,0,0.152474314,0.612502158,0.509332657,0.429479569,0.669038832,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940577,0.509332657,0.429479569,0.669038832, 
24.46703148,8192,2,0,0,0,0.038934376,0,0,0,0.152474314,0.612502158,0.509332657,0.429479569,0.669038832,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940577,0.509332657,0.429479569,0.669038832, 
24.59232712,8192,2,0,0,0,0.069125496,0,0,0,0.152474314,0.612502158,0.509332657,0.429479569,0.669038832,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940637,0.509332657,0.429919541,0.668158889, 
24.71782684,8192,2,0,0,0,0.038004685,0,0,0,0.152474314,0.612502158,0.509332657,0.429919541,0.668158889,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940637,0.509332657,0.429919541,0.668158889, 
24.81185532,8192,2,1,0,0,0.038004685,0,0,0,0.152474314,0.612502158,0.509332657,0.429919541,0.668158889,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940637,0.509332657,0.429919541,0.668158889, 
24.84332848,8192,2,1,0,0,0.03880541,0,0,0,0.152474314,0.612502158,0.509332657,0.429919541,0.668158889,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940637,0.509332657,0.429919541,0.668158889, 
24.97665024,8192,2,0,0,0,0.041023131,0,0,0,0.152474314,0.612502158,0.509332657,0.429919541,0.668158889,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940637,0.509332657,0.429919541,0.668158889, 
25.0075264,8192,2,0,0,1,0.041023131,0,0,0,0.152474314,0.612502158,0.509332657,0.429919541,0.668158889,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940637,0.509332657,0.429919541,0.668158889, 
25.10102654,8192,2,0,0,1,0.037968408,0,0,0,0.152474314,0.612502158,0.509332657,0.429919541,0.668158889,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940637,0.509332657,0.4303523,0.66729337, 
25.19423294,8192,2,0,0,0,0.037968408,0,0,0,0.152474314,0.612502158,0.509332657,0.4303523,0.66729337,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940637,0.509332657,0.4303523,0.66729337, 
25.22549438,8192,2,0,0,0,0.031701397,0,0,0,0.152474314,0.612502158,0.509332657,0.4303523,0.66729337,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940637,0.509332657,0.4303523,0.66729337, 
25.35016823,8192,2,0,0,0,0.026067752,0,0,0,0.152474314,0.612502158,0.509332657,0.4303523,0.66729337,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940637,0.509332657,0.4303523,0.66729337, 
25.47545052,8192,2,0,0,0,0.029106125,0,0,0,0.152474314,0.612502158,0.509332657,0.4303523,0.66729337,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940637,0.509332657,0.4303523,0.66729337, 
25.60053825,8192,2,0,0,0,0.026138447,0,0,0,0.152474314,0.612502158,0.509332657,0.4303523,0.66729337,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940667,0.509332657,0.430778086,0.666441798, 
25.66327858,8192,2,0,0,1,0.026138447,0,0,0,0.152474314,0.612502158,0.509332657,0.430778086,0.666441798,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940667,0.509332657,0.430778086,0.666441798, 
25.72562027,8192,2,0,0,1,0.018152539,0,0,0,0.152474314,0.612502158,0.509332657,0.430778086,0.666441798,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940667,0.509332657,0.430778086,0.666441798, 
25.8198452,8192,2,0,0,0,0.018152539,0,0,0,0.152474314,0.612502158,0.509332657,0.430778086,0.666441798,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940667,0.509332657,0.430778086,0.666441798, 
25.85131264,8192,2,0,0,0,0.018533563,0,0,0,0.152474314,0.612502158,0.509332657,0.430778086,0.666441798,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940667,0.509332657,0.430778086,0.666441798, 
25.88258934,8192,2,1,0,0,0.018533563,0,0,0,0.152474314,0.612502158,0.509332657,0.430778086,0.666441798,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940667,0.509332657,0.430778086,0.666441798, 
25.98484612,8192,2,1,0,0,0,0,0,0,0.152474314,0.612502158,0.509332657,0.430778086,0.666441798,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940667,0.509332657,0.430778086,0.666441798, 
26.01571655,8192,2,0,0,0,0,0,0,0,0.152474314,0.612502158,0.509332657,0.430778086,0.666441798,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940667,0.509332657,0.430778086,0.666441798, 
26.07764816,8192,2,0,0,0,0,0,0,0,0.152474314,0.612502158,0.509332657,0.430778086,0.666441798,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940696,0.509332657,0.431197047,0.665603876, 
26.20232773,8192,2,0,0,0,0,0,0,0,0.152474314,0.612502158,0.509332657,0.431197047,0.665603876,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940696,0.509332657,0.431197047,0.665603876, 
26.29574394,8192,2,1,0,0,0,0,0,0,0.152474314,0.612502158,0.509332657,0.431197047,0.665603876,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940696,0.509332657,0.431197047,0.665603876, 
26.32701683,8192,2,1,0,0,0,0,0,0,0.152474314,0.612502158,0.509332657,0.431197047,0.665603876,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940696,0.509332657,0.431197047,0.665603876, 
26.45210838,8192,2,0,0,0,0,0,0,0,0.152474314,0.612502158,0.509332657,0.431197047,0.665603876,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940696,0.509332657,0.431197047,0.665603876, 
26.57719421,8192,2,0,0,0,0,0,0,0,0.152474314,0.612502158,0.509332657,0.431197047,0.665603876,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940696,0.509332657,0.431609362,0.664779246, 
26.70269012,8192,2,0,0,0,0,0,0,0,0.152474314,0.612502158,0.509332657,0.431609362,0.664779246,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940696,0.509332657,0.431609362,0.664779246, 
26.82879066,8192,2,0,0,0,0,0,0,0,0.152474314,0.612502158,0.509332657,0.431609362,0.664779246,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940696,0.509332657,0.431609362,0.664779246, 
26.95479202,8192,2,0,0,0,0,0,0,0,0.152474314,0.612502158,0.509332657,0.431609362,0.664779246,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940696,0.509332657,0.431609362,0.664779246, 
27.08708954,8192,2,0,0,0,0,0,0,0,0.152474314,0.612502158,0.509332657,0.431609362,0.664779246,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940696,0.509332657,0.43201524,0.66396749, 
27.14902687,8192,2,1,0,0,0,0,0,0,0.152474314,0.612502158,0.509332657,0.43201524,0.66396749,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940696,0.509332657,0.43201524,0.66396749, 
27.21116066,8192,2,1,0,0,0,0,0,0,0.152474314,0.612502158,0.509332657,0.43201524,0.66396749,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940696,0.509332657,0.43201524,0.66396749, 
27.30476379,8192,2,0,0,0,0,0,0,0,0.152474314,0.612502158,0.509332657,0.43201524,0.66396749,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940696,0.509332657,0.43201524,0.66396749, 
27.33603096,8192,2,0,0,0,0,0,0,0,0.152474314,0.612502158,0.509332657,0.43201524,0.66396749,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940696,0.509332657,0.43201524,0.66396749, 
27.46111488,8192,2,0,0,0,0,0,0,0,0.152474314,0.612502158,0.509332657,0.43201524,0.66396749,0.377693236,-0.163271636,-0.349296889,0.115768623,0.229432866,-0.712279656,-1.47115001,1.563532358,0.499928951,0.309051227,-0.733973792,1.352072468,0.729247093,10.23846952,-18.16572665,21.14582729,0.302940696,0.509332657,0.43201524,0.66396749, 
